-22.4064,-41.8551
-22.4114,-42.9657
-22.4121,-42.9534
-22.4122,-42.9534
-22.4157,-42.9525
-22.4311,-41.8647
-22.4371,-43.1776
-22.4371,-46.3529
-22.4376,-43.1781
-22.4532,-47.3980
-22.4544,-44.3011
-22.4548,-44.3894
-22.4666,-59.8373
-22.4726,-44.0605
-22.4794,-46.0113
-22.4795,-46.0113
-22.4845,-44.5473
-22.4845,-46.6353
-22.4979,-48.5619
-22.5142,-41.9300
-22.5173,-44.1086
-22.5203,-44.0828
-22.5289,-41.9530
-22.5294,-47.3859
-22.5300,-44.7514
-22.5401,-44.1456
-22.5431,115.5012
-22.5432,115.5014
-22.5476,-44.8076
-22.5612,-44.1566
-22.5693,-48.1371
-22.5719,-47.4083
-22.6133,-42.4087
-22.6147,-47.3569
-22.6286,-47.3376
-22.6291,-47.3375
-22.6300,-43.9094
-22.6307,-43.9102
-22.6937,117.7963
-22.6944,117.7977
-22.7031,-47.6510
-22.7197,-43.6873
-22.7306,-47.6138
-22.7407,-42.7559
-22.7472,-42.8121
-22.7487,-41.9566
-22.7513,-47.3124
-22.7518,-47.3126
-22.7751,-41.9250
-22.7890,-45.1569
-22.7925,-43.3039
-22.8022,-43.3511
-22.8065,-49.5325
-22.8130,-49.2822
-22.8137,-43.0737
-22.8185,127.7638
-22.8199,-47.3815
-22.8202,-47.3787
-22.8279,149.9325
-22.8321,-42.0922
-22.8553,-42.0517
-22.8573,-43.2480
-22.8576,-47.0446
-22.8630,-46.0242
-22.8641,-46.0266
-22.8723,-42.0234
-22.8783,-43.2717
-22.8860,-47.0598
-22.8876,-43.1245
-22.8878,-43.1144
-22.8943,-47.0580
-22.8957,-43.1961
-22.8964,-42.0407
-22.8988,-43.2230
-22.9005,-48.4500
-22.9014,-42.9610
-22.9085,-48.4547
-22.9088,-45.3165
-22.9091,-45.3160
-22.9093,-43.1845
-22.9108,-43.2168
-22.9129,-68.1989
-22.9143,-43.1665
-22.9146,-47.0522
-22.9146,-48.4629
-22.9201,-43.1771
-22.9204,-42.8284
-22.9234,-48.4685
-22.9245,-43.1736
-22.9254,-43.8997
-22.9284,-43.3938
-22.9299,-44.3806
-22.9301,-47.0706
-22.9400,-45.4622
-22.9495,-43.1779
-22.9505,-44.3933
-22.9530,-43.1848
-22.9541,-43.0275
-22.9566,-43.1875
-22.9572,-43.1795
-22.9575,-48.8651
-22.9579,-48.8644
-22.9642,-45.4268
-22.9649,-43.2178
-22.9662,-56.5435
-22.9693,-44.2993
-22.9695,-43.3597
-22.9712,-43.3605
-22.9712,-43.3725
-22.9721,-43.3698
-22.9729,-43.2027
-22.9743,-43.3653
-22.9806,-49.9029
-22.9863,-49.8677
-22.9871,-43.3583
